"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"G((((p1) & ((!(p0)) | (p2))) | ((p0) & (!(p1)) & (!(p2)))) & ((!(p0)) U (p1)))","delag","ok",0,0.0303734,1,1,3,2,1,0,0,0,"HOA: v1 name: ""Automaton for ((G(((!p0) U (p1)))) & (G(((((!p1) & (p0) & (!p2))) | (((p1) & (((!p0) | (p2)))))))))"" States: 1 Start: 0 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 {0 1} [!0&2 | 1&2] 0 --END--"
"G((((p1) & ((!(p0)) | (p2))) | ((p0) & (!(p1)) & (!(p2)))) & ((!(p0)) U (p1)))","rabinizer4","ok",0,0.0299066,1,1,3,1,1,0,0,0,"HOA: v1 name: ""Automaton for ((G(((!p0) U (p1)))) & (G(((((!p1) & (p0) & (!p2))) | (((p1) & (((!p0) | (p2)))))))))"" States: 1 Start: 0 AP: 3 ""p0"" ""p2"" ""p1"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0&2 | 1&2] 0 --END--"
"(X(p2)) & ((p3) R (!(p0)))","ltl2tgba_det","ok",0,0.00998589,5,8,22,1,5,0,0,0,"HOA: v1 name: ""Xp2 & (p3 R !p0)"" States: 5 Start: 3 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 State: 2 [!0&1&2] 0 [!0&!1&2] 4 State: 3 [!0&1] 1 [!0&!1] 2 State: 4 {0} [!0&1] 0 [!0&!1] 4 --END--"
"(X(p2)) & ((p3) R (!(p0)))","ltl3tela_det","ok",0,0.00560157,5,8,22,0,5,0,0,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{0,1}"" [!0&1] 1 [!0&!1] 2 State: 1 ""{2}"" [2] 3 State: 2 ""{1,2}"" [!0&1&2] 3 [!0&!1&2] 4 State: 3 ""{}"" [t] 3 State: 4 ""{1}"" [!0&1] 3 [!0&!1] 4 --END--"
"(X(p2)) & ((p3) R (!(p0)))","ltl2tgba","ok",0,0.0100062,5,8,22,1,5,0,0,0,"HOA: v1 name: ""Xp2 & (p3 R !p0)"" States: 5 Start: 3 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 State: 2 [!0&1&2] 0 [!0&!1&2] 4 State: 3 [!0&1] 1 [!0&!1] 2 State: 4 {0} [!0&1] 0 [!0&!1] 4 --END--"
"(X(p2)) & ((p3) R (!(p0)))","ltl3tela","ok",0,0.00641757,5,8,22,0,5,0,0,0,"HOA: v1 States: 5 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 ""{0,1}"" [!0&1] 1 [!0&!1] 2 State: 1 ""{2}"" [2] 3 State: 2 ""{1,2}"" [!0&1&2] 3 [!0&!1&2] 4 State: 3 ""{}"" [t] 3 State: 4 ""{1}"" [!0&1] 3 [!0&!1] 4 --END--"
"(X(p2)) & ((p3) R (!(p0)))","delag","ok",0,0.0260108,5,8,22,0,5,0,0,0,"HOA: v1 name: ""Automaton for ((X(p2)) & (((p3) R (!p0))))"" States: 5 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0&!1] 1 [!0&1] 2 State: 1 [!0&1&2] 3 [!0&!1&2] 4 State: 2 [2] 3 State: 3 [t] 3 State: 4 [!0&1] 3 [!0&!1] 4 --END--"
"(X(p2)) & ((p3) R (!(p0)))","rabinizer4","ok",0,0.0261192,5,8,22,1,5,0,0,0,"HOA: v1 name: ""Automaton for ((X(p2)) & (((p3) R (!p0))))"" States: 5 Start: 0 AP: 3 ""p0"" ""p3"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0&!1] 1 [!0&1] 2 State: 1 [!0&!1&2] 3 [!0&1&2] 4 State: 2 [2] 4 State: 3 [!0&!1] 3 [!0&1] 4 State: 4 [t] 4 --END--"
"(G((!(p3)) | ((p1) U (p0)))) & (G(F(p3)))","ltl2tgba_det","ok",0,0.0107891,2,7,13,2,1,0,0,0,"HOA: v1 name: ""G(!p3 | (p1 U p0)) & GFp3"" States: 2 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0] 0 {0} [0&2] 0 {0 1} [0&1&!2] 1 {1} State: 1 [!0&2] 0 {0} [0&2] 0 {0 1} [!0&1&!2] 1 [0&1&!2] 1 {1} --END--"
"(G((!(p3)) | ((p1) U (p0)))) & (G(F(p3)))","ltl3tela_det","ok",0,0.00940002,2,7,13,2,1,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 0 {1} [0&2] 0 {0 1} [0&1&!2] 1 {0} State: 1 [!0&2] 0 {1} [0&2] 0 {0 1} [!0&1&!2] 1 [0&1&!2] 1 {0} --END--"
"(G((!(p3)) | ((p1) U (p0)))) & (G(F(p3)))","ltl2tgba","ok",0,0.0109598,2,7,13,2,1,0,0,0,"HOA: v1 name: ""G((!p3 | (p1 U p0)) & Fp3)"" States: 2 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0] 0 {0} [0&2] 0 {0 1} [0&1&!2] 1 {1} State: 1 [!0&2] 0 {0} [0&2] 0 {0 1} [!0&1&!2] 1 [0&1&!2] 1 {1} --END--"
"(G((!(p3)) | ((p1) U (p0)))) & (G(F(p3)))","ltl3tela","ok",0,0.00969834,2,7,13,2,1,0,0,0,"HOA: v1 States: 2 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 0 {1} [0&2] 0 {0 1} [0&1&!2] 1 {0} State: 1 [!0&2] 0 {1} [0&2] 0 {0 1} [!0&1&!2] 1 [0&1&!2] 1 {0} --END--"
"(G((!(p3)) | ((p1) U (p0)))) & (G(F(p3)))","delag","ok",0,0.0284538,2,7,13,2,1,0,0,0,"HOA: v1 name: ""Automaton for ((G(F(p3))) & (G(((!p3) | (((p1) U (p0)))))))"" States: 2 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [0&1&!2] 1 {0} [!0] 0 {1} [0&2] 0 {0 1} State: 1 [!0&1&!2] 1 [0&1&!2] 1 {0} [!0&2] 0 {1} [0&2] 0 {0 1} --END--"
"(G((!(p3)) | ((p1) U (p0)))) & (G(F(p3)))","rabinizer4","ok",0,0.0287497,2,8,13,3,1,0,0,0,"HOA: v1 name: ""Automaton for ((G(F(p3))) & (G(((!p3) | (((p1) U (p0)))))))"" States: 2 Start: 0 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: generalized-Rabin 1 2 Acceptance: 3 Fin(0) & (Inf(1)&Inf(2)) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&!2] 0 [!0&2] 0 {2} [0&2] 0 {1 2} [0&1&!2] 1 {1} State: 1 [!0&2] 0 {2} [0&2] 0 {1 2} [!0&1&!2] 1 [0&1&!2] 1 {1} --END--"
"(F(p1)) & (G(F(!(p0))))","ltl2tgba_det","ok",0,0.0102276,2,4,8,1,2,0,0,1,"HOA: v1 name: ""Fp1 & GF!p0"" States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 [0] 1 State: 1 [1] 1 [!1] 1 {0} --END--"
"(F(p1)) & (G(F(!(p0))))","ltl3tela_det","ok",0,0.00620801,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 1 State: 1 [1] 1 [!1] 1 {0} --END--"
"(F(p1)) & (G(F(!(p0))))","ltl2tgba","ok",0,0.010011,2,4,8,1,2,0,0,1,"HOA: v1 name: ""Fp1 & GF!p0"" States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 [0] 1 State: 1 [1] 1 [!1] 1 {0} --END--"
"(F(p1)) & (G(F(!(p0))))","ltl3tela","ok",0,0.00668613,2,4,8,1,2,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 [0] 1 State: 1 [1] 1 [!1] 1 {0} --END--"
"(F(p1)) & (G(F(!(p0))))","delag","ok",0,0.0271111,2,4,8,2,2,0,0,1,"HOA: v1 name: ""Automaton for ((F(p1)) & (G(F(!p0))))"" States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: generalized-Buchi 2 Acceptance: 2 Inf(0)&Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 [0] 1 State: 1 [!1] 1 {0 1} [1] 1 {1} --END--"
"(F(p1)) & (G(F(!(p0))))","rabinizer4","ok",0,0.0271454,2,4,8,2,2,0,0,1,"HOA: v1 name: ""Automaton for ((F(p1)) & (G(F(!p0))))"" States: 2 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0] 1 [!0] 0 State: 1 [!1] 1 {1} [1] 1 --END--"
"(p0) | (X((p0) M (((p1) & (X(!(p3)))) | ((!(p1)) & (X(p3))))))","ltl2tgba_det","ok",0,0.0106528,7,17,40,1,6,0,0,0,"HOA: v1 name: ""p0 | X(p0 M ((p1 & X!p3) | (!p1 & Xp3)))"" States: 7 Start: 3 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 State: 2 [!2] 0 State: 3 [0] 0 [!0] 4 State: 4 [0&!1] 1 [0&1] 2 [!0&!1] 5 [!0&1] 6 State: 5 [0&!1&2] 1 [0&1&2] 2 [!0&!1&2] 5 [!0&1&2] 6 State: 6 [0&!1&!2] 1 [0&1&!2] 2 [!0&!1&!2] 5 [!0&1&!2] 6 --END--"
"(p0) | (X((p0) M (((p1) & (X(!(p3)))) | ((!(p1)) & (X(p3))))))","ltl3tela_det","ok",0,0.00869952,7,17,40,1,6,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 State: 2 [!2] 0 State: 3 [0] 0 [!0] 4 State: 4 [0&!1] 1 [0&1] 2 [!0&!1] 5 [!0&1] 6 State: 5 [0&!1&2] 1 [0&1&2] 2 [!0&!1&2] 5 [!0&1&2] 6 State: 6 [0&!1&!2] 1 [0&1&!2] 2 [!0&!1&!2] 5 [!0&1&!2] 6 --END--"
"(p0) | (X((p0) M (((p1) & (X(!(p3)))) | ((!(p1)) & (X(p3))))))","ltl2tgba","ok",0,0.0109336,7,17,40,1,6,0,0,0,"HOA: v1 name: ""p0 | X(p0 M ((p1 & X!p3) | (!p1 & Xp3)))"" States: 7 Start: 3 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 State: 2 [!2] 0 State: 3 [0] 0 [!0] 4 State: 4 [0&!1] 1 [0&1] 2 [!0&!1] 5 [!0&1] 6 State: 5 [0&!1&2] 1 [0&1&2] 2 [!0&!1&2] 5 [!0&1&2] 6 State: 6 [0&!1&!2] 1 [0&1&!2] 2 [!0&!1&!2] 5 [!0&1&!2] 6 --END--"
"(p0) | (X((p0) M (((p1) & (X(!(p3)))) | ((!(p1)) & (X(p3))))))","ltl3tela","ok",0,0.00992543,7,17,40,1,6,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 State: 2 [!2] 0 State: 3 [0] 0 [!0] 4 State: 4 [0&!1] 1 [0&1] 2 [!0&!1] 5 [!0&1] 6 State: 5 [0&!1&2] 1 [0&1&2] 2 [!0&!1&2] 5 [!0&1&2] 6 State: 6 [0&!1&!2] 1 [0&1&!2] 2 [!0&!1&!2] 5 [!0&1&!2] 6 --END--"
"(p0) | (X((p0) M (((p1) & (X(!(p3)))) | ((!(p1)) & (X(p3))))))","delag","ok",0,0.0298293,7,17,40,1,6,0,0,0,"HOA: v1 name: ""Automaton for ((p0) | (X(((p0) M (((((p1) & (X(!p3)))) | (((!p1) & (X(p3))))))))))"" States: 7 Start: 0 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [0&1] 3 [!0&!1] 4 [!0&1] 5 [0&!1] 6 State: 2 {0} [t] 2 State: 3 [!2] 2 State: 4 [0&1&2] 3 [!0&!1&2] 4 [!0&1&2] 5 [0&!1&2] 6 State: 5 [0&1&!2] 3 [!0&!1&!2] 4 [!0&1&!2] 5 [0&!1&!2] 6 State: 6 [2] 2 --END--"
"(p0) | (X((p0) M (((p1) & (X(!(p3)))) | ((!(p1)) & (X(p3))))))","rabinizer4","ok",0,0.0301429,7,17,40,2,6,0,0,0,"HOA: v1 name: ""Automaton for ((p0) | (X(((p0) M (((((p1) & (X(!p3)))) | (((!p1) & (X(p3))))))))))"" States: 7 Start: 0 AP: 3 ""p0"" ""p1"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [0&!1] 3 [!0&!1] 4 [0&1] 5 [!0&1] 6 State: 2 {1} [t] 2 State: 3 [2] 2 State: 4 [0&!1&2] 3 [!0&!1&2] 4 [0&1&2] 5 [!0&1&2] 6 State: 5 [!2] 2 State: 6 [0&!1&!2] 3 [!0&!1&!2] 4 [0&1&!2] 5 [!0&1&!2] 6 --END--"
"(p2) <-> (X(X((p0) W (F(p3)))))","ltl2tgba_det","ok",0,0.0103632,8,13,56,1,8,0,0,0,"HOA: v1 name: ""p2 <-> XX(p0 W Fp3)"" States: 8 Start: 1 AP: 3 ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [!2] 0 State: 1 [!0] 2 [0] 5 State: 2 [t] 3 State: 3 [!1&!2] 0 [1&!2] 3 State: 4 [!2] 4 [2] 6 State: 5 [t] 7 State: 6 {0} [t] 6 State: 7 {0} [!1&!2] 4 [2] 6 [1&!2] 7 --END--"
"(p2) <-> (X(X((p0) W (F(p3)))))","ltl3tela_det","ok",0,0.00893528,8,13,56,1,8,0,0,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!0] 2 [0] 6 State: 1 {0} [!2] 1 State: 2 [t] 3 State: 3 [!1&!2] 1 [1&!2] 3 State: 4 [!2] 4 [2] 5 State: 5 {0} [t] 5 State: 6 [t] 7 State: 7 {0} [!1&!2] 4 [2] 5 [1&!2] 7 --END--"
"(p2) <-> (X(X((p0) W (F(p3)))))","ltl2tgba","ok",0,0.0107217,8,13,56,1,8,0,0,0,"HOA: v1 name: ""(p2 & XX(p0 W Fp3)) | (!p2 & XX(!p0 M G!p3))"" States: 8 Start: 1 AP: 3 ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [!2] 0 State: 1 [!0] 2 [0] 5 State: 2 [t] 3 State: 3 [!1&!2] 0 [1&!2] 3 State: 4 [!2] 4 [2] 6 State: 5 [t] 7 State: 6 {0} [t] 6 State: 7 {0} [!1&!2] 4 [2] 6 [1&!2] 7 --END--"
"(p2) <-> (X(X((p0) W (F(p3)))))","ltl3tela","ok",0,0.0109433,8,13,56,1,8,0,0,0,"HOA: v1 States: 8 Start: 0 AP: 3 ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!0] 2 [0] 6 State: 1 {0} [!2] 1 State: 2 [t] 3 State: 3 [!1&!2] 1 [1&!2] 3 State: 4 [!2] 4 [2] 5 State: 5 {0} [t] 5 State: 6 [t] 7 State: 7 {0} [!1&!2] 4 [2] 5 [1&!2] 7 --END--"
"(p2) <-> (X(X((p0) W (F(p3)))))","delag","ok",0,0.0285488,8,13,56,1,8,0,0,0,"HOA: v1 name: ""Automaton for ((p2) <-> (X(X(((p0) W (F(p3)))))))"" States: 8 Start: 0 AP: 3 ""p2"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 3 State: 2 [t] 4 State: 3 [1&!2] 3 [!1&!2] 5 State: 4 [!1&!2] 6 [1&!2] 4 {0} [2] 7 State: 5 [!2] 5 {0} State: 6 [!2] 6 [2] 7 State: 7 [t] 7 {0} --END--"
"(p2) <-> (X(X((p0) W (F(p3)))))","rabinizer4","ok",0,0.029176,8,13,56,2,8,0,0,0,"HOA: v1 name: ""Automaton for ((p2) <-> (X(X(((p0) W (F(p3)))))))"" States: 8 Start: 0 AP: 3 ""p2"" ""p0"" ""p3"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0] 1 [0] 2 State: 1 [t] 3 State: 2 [t] 4 State: 3 [1&!2] 3 [!1&!2] 5 State: 4 [!1&!2] 6 [2] 7 [1&!2] 4 {1} State: 5 [!2] 5 {1} State: 6 [!2] 6 [2] 7 State: 7 [t] 7 {1} --END--"
"F((!(p1)) & (X(X(((p0) & (X(!(p1)))) | ((!(p0)) & (X(p1)))))))","ltl2tgba_det","ok",0,0.010324,13,33,52,1,2,0,0,1,"HOA: v1 name: ""F(!p1 & XX((p0 & X!p1) | (!p0 & Xp1)))"" States: 13 Start: 8 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 9 State: 2 [0] 0 [!0] 7 State: 3 [!0] 0 [0&1] 4 [0&!1] 12 State: 4 [!0] 0 [0&!1] 2 [0&1] 6 State: 5 [!0] 0 [0] 10 State: 6 [!0] 0 [0] 8 State: 7 [!0] 9 [0] 10 State: 8 [!0] 7 [0] 8 State: 9 [!0&1] 3 [0&1] 4 [!0&!1] 11 [0&!1] 12 State: 10 [!0&!1] 1 [0&!1] 2 [!0&1] 5 [0&1] 6 State: 11 [0] 0 [!0&1] 3 [!0&!1] 11 State: 12 [0] 0 [!0&!1] 1 [!0&1] 5 --END--"
"F((!(p1)) & (X(X(((p0) & (X(!(p1)))) | ((!(p0)) & (X(p1)))))))","ltl3tela_det","ok",0,0.0118768,13,33,52,1,2,0,0,1,"HOA: v1 States: 13 Start: 8 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 9 State: 2 [0] 0 [!0] 7 State: 3 [!0] 0 [0&1] 4 [0&!1] 12 State: 4 [!0] 0 [0&!1] 2 [0&1] 6 State: 5 [!0] 0 [0] 10 State: 6 [!0] 0 [0] 8 State: 7 [!0] 9 [0] 10 State: 8 [!0] 7 [0] 8 State: 9 [!0&1] 3 [0&1] 4 [!0&!1] 11 [0&!1] 12 State: 10 [!0&!1] 1 [0&!1] 2 [!0&1] 5 [0&1] 6 State: 11 [0] 0 [!0&1] 3 [!0&!1] 11 State: 12 [0] 0 [!0&!1] 1 [!0&1] 5 --END--"
"F((!(p1)) & (X(X(((p0) & (X(!(p1)))) | ((!(p0)) & (X(p1)))))))","ltl2tgba","ok",0,0.0105802,6,8,22,1,6,1,1,0,"HOA: v1 name: ""F(!p1 & XX((p0 & X!p1) | (!p0 & Xp1)))"" States: 6 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc terminal --BODY-- State: 0 [t] 0 [!0] 1 State: 1 [t] 2 State: 2 [!1] 3 [1] 4 State: 3 [0] 5 State: 4 [!0] 5 State: 5 {0} [t] 5 --END--"
"F((!(p1)) & (X(X(((p0) & (X(!(p1)))) | ((!(p0)) & (X(p1)))))))","ltl3tela","ok",0,0.0130584,6,8,22,1,6,1,1,0,"HOA: v1 States: 6 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic terminal --BODY-- State: 0 [t] 0 [!0] 1 State: 1 [t] 2 State: 2 [1] 3 [!1] 4 State: 3 [!0] 5 State: 4 [0] 5 State: 5 {0} [t] 5 --END--"
"F((!(p1)) & (X(X(((p0) & (X(!(p1)))) | ((!(p0)) & (X(p1)))))))","delag","ok",0,0.031734,13,33,52,1,2,0,0,1,"HOA: v1 name: ""Automaton for F(((!p1) & (X(X(((((p0) & (X(!p1)))) | (((!p0) & (X(p1))))))))))"" States: 13 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic --BODY-- State: 0 [0] 0 [!0] 1 State: 1 [!0] 2 [0] 3 State: 2 [0&1] 4 [!0&1] 5 [0&!1] 6 [!0&!1] 7 State: 3 [!0&!1] 8 [!0&1] 9 [0&!1] 10 [0&1] 11 State: 4 [0&!1] 10 [0&1] 11 [!0] 12 State: 5 [0&1] 4 [0&!1] 6 [!0] 12 State: 6 [!0&!1] 8 [!0&1] 9 [0] 12 State: 7 [!0&1] 5 [!0&!1] 7 [0] 12 State: 8 [!0] 2 [0] 12 State: 9 [0] 3 [!0] 12 State: 10 [!0] 1 [0] 12 State: 11 [0] 0 [!0] 12 State: 12 {0} [t] 12 --END--"
"F((!(p1)) & (X(X(((p0) & (X(!(p1)))) | ((!(p0)) & (X(p1)))))))","rabinizer4","ok",0,0.0326757,13,33,52,2,2,0,0,1,"HOA: v1 name: ""Automaton for F(((!p1) & (X(X(((((p0) & (X(!p1)))) | (((!p0) & (X(p1))))))))))"" States: 13 Start: 0 AP: 2 ""p1"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels state-acc complete deterministic --BODY-- State: 0 [0] 0 [!0] 1 State: 1 [!0] 2 [0] 3 State: 2 [!0&1] 4 [0&1] 5 [0&!1] 6 [!0&!1] 7 State: 3 [!0&!1] 8 [!0&1] 9 [0&!1] 10 [0&1] 11 State: 4 [0&1] 5 [0&!1] 6 [!0] 12 State: 5 [0&!1] 10 [0&1] 11 [!0] 12 State: 6 [!0&!1] 8 [!0&1] 9 [0] 12 State: 7 [!0&1] 4 [!0&!1] 7 [0] 12 State: 8 [!0] 2 [0] 12 State: 9 [0] 3 [!0] 12 State: 10 [!0] 1 [0] 12 State: 11 [0] 0 [!0] 12 State: 12 {1} [t] 12 --END--"
"(F(p1)) | (!((F(p3)) W (p2)))","ltl2tgba_det","ok",0,0.0111005,5,15,40,1,4,0,0,1,"HOA: v1 name: ""Fp1 | (G!p3 M !p2)"" States: 5 Start: 0 AP: 3 ""p1"" ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&2] 0 {0} [0] 1 [!0&!1&!2] 2 [!0&1] 3 State: 1 [t] 1 State: 2 [!0&!1&2] 0 {0} [0] 1 [!0&!1&!2] 2 [!0&1&2] 3 [!0&1&!2] 4 State: 3 [0] 1 [!0] 3 {0} State: 4 [0] 1 [!0&2] 3 [!0&!2] 4 --END--"
"(F(p1)) | (!((F(p3)) W (p2)))","ltl3tela_det","ok",0,0.00865397,5,15,40,1,4,0,0,1,"HOA: v1 States: 5 Start: 1 AP: 3 ""p1"" ""p2"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1&!2] 0 [!0&!1&2] 1 {0} [!0&1&2] 2 [0] 3 [!0&1&!2] 4 State: 1 [!0&!1&!2] 0 [!0&!1&2] 1 {0} [!0&1] 2 [0] 3 State: 2 [!0] 2 {0} [0] 3 State: 3 [t] 3 State: 4 [!0&2] 2 [0] 3 [!0&!2] 4 --END--"
"(F(p1)) | (!((F(p3)) W (p2)))","ltl2tgba","ok",0,0.0111198,5,10,37,1,5,2,1,0,"HOA: v1 name: ""Fp1 | (G!p3 M !p2)"" States: 5 Start: 0 AP: 3 ""p1"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc stutter-invariant very-weak --BODY-- State: 0 [0] 1 [!0] 2 [!0&!1&!2] 3 [!0&!1] 4 State: 1 {0} [t] 1 State: 2 [0] 1 [!0] 2 State: 3 {0} [!2] 3 State: 4 [!1&!2] 3 [!1] 4 --END--"
