"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"F((p0) & (F(!(p1))) & ((p2) W (!(p0))))","ltl2tgba_det","ok",0,0.0103591,5,14,40,1,3,0,0,1,"HOA: v1 name: ""F(p0 & F!p1 & (p2 W !p0))"" States: 5 Start: 0 AP: 3 ""p0"" ""p1"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0 | !2] 0 {0} [0&!1&2] 1 [0&1&2] 2 {0} State: 1 [0&!2] 0 {0} [0&2] 1 [!0] 3 State: 2 [0&!2] 0 {0} [0&!1&2] 1 [0&1&2] 2 {0} [!0&!1] 3 [!0&1] 4 State: 3 [t] 3 State: 4 [!1] 3 [1] 4 {0} --END--"
"(G(!(p0))) | (G(F(p2)))","ltl2tgba_det","ok",0,0.00902537,2,4,8,1,2,0,0,1,"HOA: v1 name: ""G!p0 | GFp2"" States: 2 Start: 0 AP: 2 ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!1] 0 {0} [1] 1 State: 1 [!0] 1 [0] 1 {0} --END--"
"(X(p3)) | ((p2) R ((p0) M (p3)))","ltl2tgba_det","ok",0,0.00914116,3,4,20,1,3,0,0,0,"HOA: v1 name: ""Xp3 | (p2 R (p0 M p3))"" States: 3 Start: 2 AP: 3 ""p3"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [0] 1 State: 1 {0} [t] 1 State: 2 [!0 | !1 | !2] 0 [0&1&2] 1 --END--"
"(p0) & ((p1) | (!(p2)) | ((p3) U (X(G(p2)))))","ltl2tgba_det","ok",0,0.010612,4,8,48,1,4,0,0,0,"HOA: v1 name: ""p0 & (p1 | !p2 | (p3 U XGp2))"" States: 4 Start: 0 AP: 4 ""p2"" ""p3"" ""p1"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [!0&3 | 2&3] 1 [0&!1&!2&3] 2 [0&1&!2&3] 3 State: 1 [t] 1 State: 2 [0] 2 State: 3 [!1] 2 [0&1] 3 [!0&1] 3 {0} --END--"
"(!(p3)) & (X(F(p1)))","ltl2tgba_det","ok",0,0.00919938,3,4,10,1,3,0,0,0,"HOA: v1 name: ""!p3 & XFp1"" States: 3 Start: 1 AP: 2 ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0] 2 State: 2 [1] 0 [!1] 2 --END--"
"(G(p1)) <-> ((p1) xor (X(p3)))","ltl2tgba_det","ok",0,0.00859754,6,10,19,1,6,0,0,0,"HOA: v1 name: ""Gp1 <-> (p1 xor Xp3)"" States: 6 Start: 3 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [!1] 0 State: 2 {0} [0] 2 State: 3 [!0] 1 [0] 4 State: 4 [!0&1] 0 [0&!1] 2 [0&1] 5 State: 5 [!0] 0 [0] 5 --END--"
"(G(p0)) & (F(!(p1)))","ltl2tgba_det","ok",0,0.00856301,2,3,4,1,2,0,0,0,"HOA: v1 name: ""Gp0 & F!p1"" States: 2 Start: 1 AP: 2 ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [0] 0 State: 1 [0&!1] 0 [0&1] 1 --END--"
"(X(X(F(p3)))) xor ((p2) | ((p1) M (G(p3))))","ltl2tgba_det","ok",0,0.00941008,12,25,92,1,12,0,0,0,"HOA: v1 name: ""XXFp3 xor (p2 | (p1 M Gp3))"" States: 12 Start: 1 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [!2] 0 State: 1 [0] 6 [!0&!1&2] 7 [!0&!2] 9 [!0&1&2] 10 State: 2 {0} [!1&2] 2 [1&2] 4 [!2] 5 State: 3 [!2] 3 [2] 5 State: 4 [2] 4 [!2] 5 State: 5 {0} [t] 5 State: 6 [t] 0 State: 7 [!2] 3 [!1&2] 8 [1&2] 11 State: 8 [!1&2] 2 [!2] 3 [1&2] 4 State: 9 [t] 3 State: 10 [!2] 3 [2] 11 State: 11 [!2] 3 [2] 4 --END--"
"(F(((!((p0) | (p1))) & (F(p2))) | (((p0) | (p1)) & (G(!(p2)))))) U (!(p3))","ltl2tgba_det","ok",0,0.0122785,8,36,128,1,4,0,0,1,"HOA: v1 name: ""F((!(p0 | p1) & Fp2) | ((p0 | p1) & G!p2)) U !p3"" States: 8 Start: 0 AP: 4 ""p0"" ""p1"" ""p3"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1&2&3] 0 {0} [!0&!1&2&!3] 1 {0} [!2] 2 [0&2&!3 | 1&2&!3] 3 {0} [0&2&3 | 1&2&3] 4 {0} State: 1 [!0&!1&2&3] 0 {0} [!0&!1&2&!3] 1 {0} [0&!2 | 1&!2 | !2&3] 2 [0&2&!3 | 1&2&!3] 3 {0} [0&2&3 | 1&2&3] 4 {0} [!0&!1&!2&!3] 5 State: 2 [t] 2 State: 3 [!0&!1&2&3] 0 {0} [!0&!1&2&!3] 1 {0} [!0&!1&!2] 2 [0&2&!3 | 1&2&!3] 3 {0} [0&2&3 | 1&2&3] 4 {0} [0&!2&!3 | 1&!2&!3] 6 [0&!2&3 | 1&!2&3] 7 State: 4 [!0&!1&2&3] 0 {0} [!0&!1&2&!3] 1 {0} [!0&!1&!2&3] 2 [0&2&!3 | 1&2&!3] 3 {0} [0&2&3 | 1&2&3] 4 {0} [!0&!1&!2&!3] 5 [0&!2&!3 | 1&!2&!3] 6 [0&!2&3 | 1&!2&3] 7 State: 5 [0 | 1 | 3] 2 [!0&!1&!3] 5 {0} State: 6 [!0&!1] 2 [0&!3 | 1&!3] 6 [0&3 | 1&3] 7 {0} State: 7 [!0&!1&3] 2 [!0&!1&!3] 5 [0&!3 | 1&!3] 6 [0&3 | 1&3] 7 {0} --END--"
"(p1) <-> ((F(p0)) & (((F(p3)) & (F(p0))) | (G((!(p0)) & (!(p3))))))","ltl2tgba_det","ok",0,0.00932826,8,21,53,1,8,0,0,0,"HOA: v1 name: ""p1 <-> (Fp0 & ((Fp0 & Fp3) | G(!p0 & !p3)))"" States: 8 Start: 4 AP: 3 ""p0"" ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 {0} [!1] 2 State: 3 {0} [!0&1] 1 [0&!1] 2 [!0&!1] 3 State: 4 [0&1&2] 0 [!0&1&!2] 1 [0&!1&!2] 2 [!0&!1&!2] 3 [0&!1&2] 5 [!0&!1&2] 6 [!0&1&2] 7 State: 5 [1] 0 [!1] 5 State: 6 [0&1] 0 [0&!1] 5 [!0&!1] 6 [!0&1] 7 State: 7 [0] 0 [!0] 7 --END--"
"(p2) M (F(((p0) & (!(p3)) & (X(p0))) | ((p3) & ((!(p0)) | (X(!(p0)))))))","ltl2tgba_det","ok",0,0.0101102,5,15,40,1,3,0,0,1,"HOA: v1 name: ""p2 M F((p0 & !p3 & Xp0) | (p3 & (!p0 | X!p0)))"" States: 5 Start: 4 AP: 3 ""p3"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!1] 0 [0&1] 1 [!0&1] 3 State: 2 [0&!1] 0 [0&1] 1 [!0&!1] 2 [!0&1] 3 State: 3 [0 | 1] 0 [!0&!1] 2 State: 4 [0&!1&2] 0 [0&1&2] 1 [!0&!1&2] 2 [!0&1&2] 3 [!2] 4 --END--"
"F((p3) W (X(p2)))","ltl2tgba_det","ok",0,0.00917877,3,5,12,1,3,0,0,1,"HOA: v1 name: ""F(p3 W Xp2)"" States: 3 Start: 0 AP: 2 ""p3"" ""p2"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [0&!1] 1 [!0&!1] 1 {0} [1] 2 State: 2 [t] 2 --END--"
"X(X(X(G(p0))))","ltl2tgba_det","ok",0,0.00822859,4,4,7,1,4,0,0,0,"HOA: v1 name: ""XXXGp0"" States: 4 Start: 2 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [0] 0 State: 1 [t] 0 State: 2 [t] 3 State: 3 [t] 1 --END--"
"(p0) & ((p2) M (p1)) & (X((p0) U (X(p2))))","ltl2tgba_det","ok",0,0.00938018,8,17,40,1,8,0,0,0,"HOA: v1 name: ""p0 & (p2 M p1) & X(p0 U Xp2)"" States: 8 Start: 3 AP: 3 ""p0"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [2] 0 State: 2 [1&2] 0 State: 3 [0&1&!2] 4 [0&1&2] 5 State: 4 [!0&1&2] 1 [!0&1&!2] 2 [0&1&!2] 6 [0&1&2] 7 State: 5 [!0] 1 [0] 7 State: 6 [1&2] 0 [!0&1&!2] 2 [0&1&!2] 6 State: 7 [2] 0 [!0&!2] 1 [0&!2] 7 --END--"
"(p0) & (!(p3)) & (((p1) | (p2)) xor (G(p3)))","ltl2tgba_det","ok",0,0.00874997,2,2,19,1,2,0,0,0,"HOA: v1 name: ""p0 & !p3 & ((p1 | p2) xor Gp3)"" States: 2 Start: 1 AP: 4 ""p0"" ""p1"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [0&1&!3 | 0&2&!3] 0 --END--"
"G(((!(p1)) M (p2)) | ((!(p2)) M (F(G(p1)))))","ltl2tgba_det","ok",0,0.0105229,3,9,12,2,2,0,0,1,"HOA: v1 name: ""G((!p1 M p2) | (!p2 M FGp1))"" States: 3 Start: 0 AP: 2 ""p2"" ""p1"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&1] 0 [0&!1] 0 {1} [!0&!1] 1 [!0&1] 2 State: 1 [0 | !1] 1 [!0&1] 2 State: 2 [!1] 1 {0} [0&1] 2 [!0&1] 2 {1} --END--"
"X((p1) W ((p3) | (X((!(p2)) U (!(p3))))))","ltl2tgba_det","ok",0,0.00907952,4,6,30,1,4,0,0,0,"HOA: v1 name: ""X(p1 W (p3 | X(!p2 U !p3)))"" States: 4 Start: 0 AP: 3 ""p1"" ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [t] 1 State: 1 [!0&!1] 2 [0 | 1] 3 State: 2 [1&!2] 2 [!1] 3 State: 3 {0} [t] 3 --END--"
"F(G(p0))","ltl2tgba_det","ok",0,0.00842246,1,2,2,1,1,0,0,1,"HOA: v1 name: ""FGp0"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0] 0 {0} [0] 0 --END--"
"((p0) | (p2)) <-> ((p2) xor (X(G(p2))))","ltl2tgba_det","ok",0,0.00877453,4,6,14,1,4,0,0,0,"HOA: v1 name: ""(p0 | p2) <-> (p2 xor XGp2)"" States: 4 Start: 2 AP: 2 ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [1] 1 State: 2 [0&!1] 1 [!0 | 1] 3 State: 3 [!1] 0 [1] 3 --END--"
"(X(F(p2))) & (F(G(((p0) & (p2)) | ((!(p0)) & (!(p2))))))","ltl2tgba_det","ok",0,0.00869742,3,5,12,1,3,0,0,1,"HOA: v1 name: ""XFp2 & FG((p0 & p2) | (!p0 & !p2))"" States: 3 Start: 0 AP: 2 ""p2"" ""p0"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [!0] 1 {0} [0] 2 State: 2 [!0&!1 | 0&1] 2 [!0&1 | 0&!1] 2 {0} --END--"
"G(F(p0))","ltl2tgba_det","ok",0,0.00838586,1,2,2,1,1,0,0,1,"HOA: v1 name: ""GFp0"" States: 1 Start: 0 AP: 1 ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0] 0 {0} [!0] 0 --END--"
"((p3) M (p1)) & (X(G(p3)))","ltl2tgba_det","ok",0,0.00896736,3,4,5,1,3,0,0,0,"HOA: v1 name: ""(p3 M p1) & XGp3"" States: 3 Start: 2 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0&1] 0 State: 2 [0&1] 0 [0&!1] 1 --END--"
"(F(G(p2))) | (X(X(X((p3) xor ((!(p1)) xor (p2))))))","ltl2tgba_det","ok",0,0.00904681,6,8,48,1,6,0,0,1,"HOA: v1 name: ""FGp2 | XXX(p3 xor (!p1 xor p2))"" States: 6 Start: 0 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [t] 1 State: 1 [t] 2 State: 2 [t] 3 State: 3 [!0&!1&!2 | !0&1&2 | 0&!1&2 | 0&1&!2] 4 [!0&!1&2 | !0&1&!2 | 0&!1&!2 | 0&1&2] 5 State: 4 [t] 4 State: 5 [0] 5 [!0] 5 {0} --END--"
"(p3) <-> ((p0) <-> ((!(p3)) | (F(G(!(p1))))))","ltl2tgba_det","ok",0,0.00911873,2,2,6,1,2,0,0,0,"HOA: v1 name: ""p3 <-> (p0 <-> (!p3 | FG!p1))"" States: 2 Start: 1 AP: 2 ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!0&!1 | 0&1] 0 --END--"
"(((F(p0)) R ((p3) -> (!(p1)))) M (!(p2))) U (G(p2))","ltl2tgba_det","ok",0,0.0102994,6,19,64,1,4,0,0,0,"HOA: v1 name: ""((Fp0 R (p3 -> !p1)) M !p2) U Gp2"" States: 6 Start: 2 AP: 4 ""p2"" ""p1"" ""p0"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant weak --BODY-- State: 0 {0} [0] 0 State: 1 {0} [0&2] 0 [0&!1&!2 | 0&!2&!3] 1 [0&1&!2&3] 4 State: 2 [0] 0 [!0&!1&2 | !0&2&!3] 2 [!0&!1&!2 | !0&!2&!3] 3 [!0&1&3] 5 State: 3 [0&2] 0 [0&!1&!2 | 0&!2&!3] 1 [!0&!1&2 | !0&2&!3] 2 [!0&!1&!2 | !0&!2&!3] 3 [0&1&!2&3] 4 [!0&1&3] 5 State: 4 [0&2] 0 [0&!2] 4 State: 5 [!0&!1&2 | !0&2&!3] 2 [!0&!1&!2 | !0&!2&!3] 3 [!0&1&3] 5 --END--"
"(F(p3)) W ((p1) | (!(p2)))","ltl2tgba_det","ok",0,0.00881036,4,10,32,1,3,0,0,1,"HOA: v1 name: ""Fp3 W (p1 | !p2)"" States: 4 Start: 0 AP: 3 ""p3"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [0&!1&2] 0 {0} [1 | !2] 1 [!0&!1&2] 2 State: 1 [t] 1 {0} State: 2 [0&!1&2] 0 {0} [0&1 | 0&!2] 1 [!0&!1&2] 2 [!0&1 | !0&!2] 3 State: 3 [0] 1 [!0] 3 --END--"
"(!(p1)) & (!(p2)) & ((p0) | (G(!(p1))))","ltl2tgba_det","ok",0,0.008681,3,4,14,1,3,0,0,0,"HOA: v1 name: ""!p1 & !p2 & (p0 | G!p1)"" States: 3 Start: 2 AP: 3 ""p1"" ""p0"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [!0&1&!2] 0 [!0&!1&!2] 1 --END--"
"(p1) & (X(p0))","ltl2tgba_det","ok",0,0.00853434,3,3,8,1,3,0,0,0,"HOA: v1 name: ""p1 & Xp0"" States: 3 Start: 1 AP: 2 ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 2 State: 2 [1] 0 --END--"
"(p2) xor ((F(G(p0))) U (G(p3)))","ltl2tgba_det","ok",0,0.0113731,6,14,48,2,5,0,0,1,"HOA: v1 name: ""p2 xor (FGp0 U Gp3)"" States: 6 Start: 0 AP: 3 ""p2"" ""p3"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!1] 1 [!0&1] 2 [0&!1] 3 [0&1] 4 State: 1 [!1 | !2] 1 [1&2] 5 State: 2 [!1] 1 [1] 2 {1} State: 3 [1&2] 3 [!1 | !2] 3 {1} State: 4 [!1] 3 [1] 4 State: 5 [!1 | !2] 1 {0} [1&2] 5 {1} --END--"
"((p3) & (((!(p1)) W (!(p0))) R (!(p2)))) W ((p0) M (G(p2)))","ltl2tgba_det","ok",0,0.00997246,6,18,48,1,4,0,0,0,"HOA: v1 name: ""(p3 & ((!p1 W !p0) R !p2)) W (p0 M Gp2)"" States: 6 Start: 2 AP: 4 ""p3"" ""p2"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant weak --BODY-- State: 0 [1&!3] 0 [1&3] 1 State: 1 {0} [1] 1 State: 2 {0} [1&!3] 0 [1&3] 1 [0&!1&!3] 2 [0&!1&!2&3] 3 [0&!1&2&3] 4 State: 3 {0} [1&!3] 0 [0&!1&!3] 2 [0&!1&!2&3] 3 [0&!1&2&3] 4 [1&!2&3] 5 State: 4 {0} [0&!1&!3] 2 [0&!1&!2&3] 3 [0&!1&2&3] 4 State: 5 {0} [1&!3] 1 [1&!2&3] 5 --END--"
"((!(p2)) | (G(F(p1)))) U (((G(p3)) R (p2)) W (G(p0)))","ltl2tgba_det","ok",0,0.016301,21,136,336,2,8,0,0,1,"HOA: v1 name: ""(!p2 | GFp1) U ((Gp3 R p2) W Gp0)"" States: 21 Start: 0 AP: 4 ""p2"" ""p1"" ""p3"" ""p0"" acc-name: Rabin 1 Acceptance: 2 Fin(0) & Inf(1) properties: trans-labels explicit-labels trans-acc complete deterministic stutter-invariant --BODY-- State: 0 [!0&!3] 0 [!0&3] 1 [0&!2&!3] 2 [0&3] 3 [0&2&!3] 4 State: 1 [!0&!3] 0 {0} [!0&3] 1 {1} [0&!2&!3] 2 [0&3] 3 [0&2&!3] 4 State: 2 [0&!1&!2 | 0&!2&!3] 2 {1} [0&!1&2 | 0&2&!3] 4 {1} [!0&!1 | !0&!3] 5 [!0&1&3] 6 [0&1&!2&3] 7 {1} [0&1&2&3] 8 {1} State: 3 [0&!2&!3] 2 [0&3] 3 {1} [0&2&!3] 4 [!0&!3] 5 [!0&3] 9 State: 4 [0&!1&!2 | 0&!2&!3] 2 {1} [0&!1&2 | 0&2&!3] 4 {1} [!0&!1&!2 | !0&!3] 5 [!0&1&!2&3] 6 [0&1&!2&3] 7 {1} [0&1&2&3] 8 {1} [!0&!1&2&3] 10 [!0&1&2&3] 11 State: 5 [!0&!3 | !1] 5 [!0&1&3] 6 [0&1&!2&!3] 12 [0&1&3] 13 [0&1&2&!3] 14 State: 6 [!0&!3 | !1&!3] 5 {0} [!1&3] 6 [!0&1&3] 6 {1} [0&1&!2&!3] 12 {0} [0&1&3] 13 {1} [0&1&2&!3] 14 {0} State: 7 [0&!2&!3] 2 {1} [0&2&!3] 4 {1} [!0&!3] 5 [!0&3] 6 [0&!2&3] 7 {1} [0&2&3] 8 {1} State: 8 [0&!2&!3] 2 {1} [0&2&!3] 4 {1} [!0&!3] 5 [!0&!2&3] 6 [0&!2&3] 7 {1} [0&2&3] 8 {1} [!0&2&3] 11 State: 9 [!0&!3 | !1&!3] 5 [!0&3 | !1&3] 9 {1} [0&1&!2&!3] 12 [0&1&2&!3] 14 [0&1&3] 15 {1} State: 10 [!0&!3 | !1&!2 | !1&!3] 5 [!0&1&!2&3] 6 [!1&2&3] 10 {1} [0&1&!2&!3] 12 [0&1&!2&3] 13 [0&1&2&!3] 14 [!0&1&2&3] 16 [0&1&2&3] 17 State: 11 [!0&!3 | !1&!3] 5 [!0&!2&3 | !1&!2&3] 6 [!0&2&3 | !1&2&3] 11 {1} [0&1&!2&!3] 12 [0&1&!2&3] 13 [0&1&2&!3] 14 [0&1&2&3] 18 {1} State: 12 [!0&!1 | !0&!3] 5 {0} [!0&1&3] 6 {0} [0&!1&!2] 12 [0&1&!2&!3] 12 {1} [0&!1&2] 14 [0&1&2&!3] 14 {1} [0&1&3] 19 {1} State: 13 [!0&!3] 5 {0} [!0&!1&3] 6 [!0&1&3] 6 {1} [0&!2&!3] 12 {0} [0&!1&3] 13 [0&1&3] 13 {1} [0&2&!3] 14 {0} State: 14 [!0&!1&!2 | !0&!3] 5 {0} [!0&1&3] 6 {0} [0&!1&!2] 12 [0&1&!2&!3] 12 {1} [0&!1&2] 14 [0&1&2&!3] 14 {1} [0&1&3] 19 {1} [!0&!1&2&3] 20 {0} State: 15 [!0&!3] 5 [!0&3] 9 {1} [0&!2&!3] 12 [0&2&!3] 14 [0&3] 15 {1} State: 16 [!0&!3 | !1&!3] 5 [!0&!2&3 | !1&!2&3] 6 [0&1&!2&!3] 12 [0&1&!2&3] 13 [0&1&2&!3] 14 [!0&2&3 | !1&2&3] 16 {1} [0&1&2&3] 17 {1} State: 17 [!0&!3] 5 [!0&!2&3] 6 [0&!2&!3] 12 [0&!2&3] 13 [0&2&!3] 14 [!0&2&3] 16 {1} [0&2&3] 17 {1} State: 18 [!0&!3] 5 [!0&!2&3] 6 [!0&!1&2&3] 11 [!0&1&2&3] 11 {1} [0&!2&!3] 12 [0&!2&3] 13 [0&2&!3] 14 [0&2&3] 18 {1} State: 19 [!0&!3] 5 {0} [!0&3] 6 {0} [0&!1&!2&!3] 12 [0&1&!2&!3] 12 {1} [0&!1&2&!3] 14 [0&1&2&!3] 14 {1} [0&!1&3] 19 [0&1&3] 19 {1} State: 20 [!0&!3 | !1&!2 | !1&!3] 5 {0} [!0&1&3] 6 {0} [0&1&!2&!3] 12 {0} [0&1&3] 13 {0} [0&1&2&!3] 14 {0} [!1&2&3] 20 --END--"
"(p2) | (F(p3))","ltl2tgba_det","ok",0,0.00880599,3,5,12,1,3,0,0,1,"HOA: v1 name: ""p2 | Fp3"" States: 3 Start: 2 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic stutter-invariant terminal --BODY-- State: 0 {0} [t] 0 State: 1 [1] 0 [!1] 1 State: 2 [0 | 1] 0 [!0&!1] 1 --END--"
"(X(G(!(p1)))) <-> ((!(p3)) R ((F(p3)) & (X(p0))))","ltl2tgba_det","ok",0,0.0104755,10,26,67,1,10,0,0,0,"HOA: v1 name: ""XG!p1 <-> (!p3 R (Fp3 & Xp0))"" States: 10 Start: 2 AP: 3 ""p3"" ""p0"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!2] 1 State: 2 [0] 3 [!0] 7 State: 3 {0} [!1&2] 0 [0&1&!2] 3 [!0&1&2] 5 [!1&!2] 6 [!0&1&!2] 7 [0&1&2] 9 State: 4 {0} [!0] 4 State: 5 [!1] 0 [!0&1] 4 State: 6 [2] 0 [!2] 6 State: 7 [!1&2] 0 [0&1&!2] 1 [!0&1&2] 4 [!1&!2] 6 [!0&1&!2] 8 State: 8 [0&!2] 1 [!0&2] 4 [!0&!2] 8 State: 9 [!1] 0 [!0&1] 5 [0&1] 9 --END--"
"((p2) U (p1)) <-> ((p0) xor (F(((p2) & (G(p0))) | ((!(p2)) & (F(!(p0)))))))","ltl2tgba_det","ok",0,0.0115898,16,56,103,3,12,0,0,0,"HOA: v1 name: ""(p2 U p1) <-> (p0 xor F((p2 & Gp0) | (!p2 & F!p0)))"" States: 16 Start: 0 AP: 3 ""p2"" ""p1"" ""p0"" Acceptance: 3 ((Inf(0)&Inf(2)) & Fin(1)) | (Fin(0) & (Inf(1) | Fin(2))) properties: trans-labels explicit-labels trans-acc deterministic stutter-invariant --BODY-- State: 0 [!0&1&!2] 1 [!0&1&2] 2 [0&1&!2] 3 [0&1&2] 4 [0&!1&!2] 5 [0&!1&2] 6 [!0&!1&2] 7 State: 1 [t] 1 {0 2} State: 2 [!0&2] 2 {0 2} State: 3 [!0&!2] 1 [0&!2] 3 {0} [!0&2] 8 [0&2] 9 {0 2} State: 4 [0&2] 4 {0} [0&!2] 10 {0 2} State: 5 [!0&1&!2] 1 [0&1&!2] 3 [0&!1&!2] 5 [!0&1&2] 8 [0&1&2] 9 [0&!1&2] 11 {2} [!0&!1&2] 12 State: 6 [0&1&2] 4 [0&!1&2] 6 [0&1&!2] 10 [0&!1&!2] 13 {2} [!0&!1] 14 State: 7 [!0&2] 7 {2} [0 | !2] 14 State: 8 [!2] 1 [!0&2] 8 {0} [0&2] 15 State: 9 [!0&!2] 1 [0&!2] 3 {0 1} [0&2] 9 {0 2} [!0&2] 15 State: 10 [!0&2] 2 [0&2] 4 {0} [0&!2] 10 {0 2} State: 11 [!0&1&!2] 1 [0&1&!2] 3 [0&!1&!2] 5 {1} [0&1&2] 9 [0&!1&2] 11 {2} [!0&1&2] 15 State: 12 [!0&2] 12 State: 13 [!0&1&2] 2 [0&1&2] 4 [0&!1&2] 6 [!0&!1&2] 7 [0&1&!2] 10 [0&!1&!2] 13 {2} [!0&!1&!2] 14 State: 14 [t] 14 State: 15 [!2] 1 [2] 15 {0 2} --END--"
"(p2) M (X(G(p3)))","ltl2tgba_det","ok",0,0.00846305,3,5,8,1,3,0,0,0,"HOA: v1 name: ""p2 M XGp3"" States: 3 Start: 1 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [1] 0 State: 1 [0] 0 [!0] 2 State: 2 [0&1] 0 [!0&1] 2 --END--"
