"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","automaton"
"((!(p0)) R (!(p3))) | ((X(p1)) & (F(p2)))","ltl3tela_det","ok",0,0.0187071,9,22,112,1,9,0,0,0,"HOA: v1 States: 9 Start: 7 AP: 4 ""p0"" ""p3"" ""p1"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0&!1] 0 [0&!1] 1 State: 2 [2] 0 State: 3 [!0&!1 | 2&3] 0 [0&!1&!2] 1 [1&2&!3] 5 [0&!1&2&!3] 8 State: 4 [!0&!1 | 2] 0 [0&!1&!2] 1 State: 5 [3] 0 [!3] 5 State: 6 [2&3] 0 [2&!3] 5 State: 7 [!0&!1] 0 [1&3] 2 [0&!1&!3] 3 [0&!1&3] 4 [1&!3] 6 State: 8 {0} [!0&!1 | 3] 0 [1&!3] 5 [0&!1&!3] 8 --END--"
"(((p1) & (!(p3))) | ((!(p1)) & (p3))) R (((p1) & (F(p3))) | ((!(p1)) & (G(!(p3)))))","ltl3tela_det","ok",0,0.0200086,4,7,12,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 2 ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [!1] 0 [1] 1 State: 1 {0} [t] 1 State: 2 {0} [!0&!1] 2 State: 3 {0} [0&!1] 0 [!0&!1] 2 [0&1] 3 --END--"
"G(p2)","ltl3tela_det","ok",0,0.0100111,1,1,1,0,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""p2"" acc-name: all Acceptance: 0 t properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [0] 0 --END--"
"(F(!(p3))) | ((!(p1)) R ((p2) & (X((p2) U (X(p2))))))","ltl3tela_det","ok",0,0.0215562,6,14,48,1,6,0,0,1,"HOA: v1 States: 6 Start: 4 AP: 3 ""p1"" ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 [!2] 0 [2] 1 State: 2 [1 | !2] 0 [!1&2] 3 State: 3 [1 | !2] 0 [!1&2] 1 State: 4 {0} [!2] 0 [!1&2] 1 [0&1&2] 4 [!0&1&2] 5 State: 5 [!2] 0 [1&2] 2 [!1&2] 3 --END--"
"((p2) | (!(p3))) & (F(p2))","ltl3tela_det","ok",0,0.0125693,3,5,11,1,3,0,0,0,"HOA: v1 States: 3 Start: 2 AP: 2 ""p2"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 1 State: 2 [0] 0 [!0&!1] 1 --END--"
"G(((p3) M ((!(p2)) | (X(!(p2))))) | ((G(!(p3))) & ((!(p3)) U ((p2) & (X(p2))))))","ltl3tela_det","ok",0,0.026224,6,18,24,1,3,0,0,1,"HOA: v1 States: 6 Start: 0 AP: 2 ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0&!1] 0 [0&!1] 0 {0} [!0&1] 1 [0&1] 2 {0} State: 1 [!0&!1] 0 [0&!1] 0 {0} [!0&1] 3 [0&1] 4 State: 2 [!0&!1] 0 [0&!1] 0 {0} [1] 4 State: 3 [!0&1] 3 {0} [0] 4 [!0&!1] 5 State: 4 [t] 4 State: 5 [!0&1] 3 [0] 4 [!0&!1] 5 --END--"
"(F(G(p0))) | ((F(p3)) W (p2))","ltl3tela_det","ok",0,0.00907064,4,12,32,2,3,0,0,1,"HOA: v1 States: 4 Start: 1 AP: 3 ""p0"" ""p2"" ""p3"" acc-name: parity min even 2 Acceptance: 2 Inf(0) | Fin(1) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&!1&!2] 0 [!0&!1&!2] 0 {1} [!1&2] 1 {0} [1&2] 2 [1&!2] 3 State: 1 [!1&!2] 0 [!1&2] 1 {0} [1] 2 State: 2 [t] 2 State: 3 [2] 2 [0&!2] 3 [!0&!2] 3 {1} --END--"
"(X(F(p3))) xor (X(p3))","ltl3tela_det","ok",0,0.0107859,4,5,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 1 AP: 1 ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [t] 2 State: 2 [!0] 3 State: 3 [0] 0 [!0] 3 --END--"
"G((F(p2)) | ((!(p1)) R (!(p3))))","ltl3tela_det","ok",0,0.0201935,2,4,8,1,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 2 ""p3"" ""p2"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0 | 1] 0 {0} [0&!1] 1 State: 1 [1] 0 {0} [!1] 1 --END--"
"(p3) | ((G(!(p1))) <-> ((p1) & (X(p0))))","ltl3tela_det","ok",0,0.00968137,4,7,28,1,4,0,0,0,"HOA: v1 States: 4 Start: 2 AP: 3 ""p3"" ""p1"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [!2] 0 State: 2 [0] 0 [!0&1] 1 [!0&!1] 3 State: 3 [1] 0 [!1] 3 --END--"
"(F(!(p1))) W ((!(p2)) R (p3))","ltl3tela_det","ok",0,0.016692,4,10,32,1,3,0,0,1,"HOA: v1 States: 4 Start: 0 AP: 3 ""p2"" ""p3"" ""p1"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [0&1 | !1&!2] 0 {0} [!1&2] 1 [!0&1] 3 State: 1 [0&!2 | !1&!2] 0 {0} [0&2 | !1&2] 1 [!0&1&2] 2 [!0&1&!2] 3 State: 2 [2] 2 [!2] 3 State: 3 [t] 3 {0} --END--"
"F(G(((!(p3)) | (X(!(p3)))) & ((p3) | (X(p3)))))","ltl3tela_det","ok",0,0.0104,2,4,4,1,1,0,0,1,"HOA: v1 States: 2 Start: 0 AP: 1 ""p3"" acc-name: co-Buchi Acceptance: 1 Fin(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0] 1 State: 1 [!0] 0 [0] 1 {0} --END--"
"(X(X(G(p3)))) & ((p2) R ((p2) U (p1)))","ltl3tela_det","ok",0,0.00937627,7,15,36,1,7,0,0,0,"HOA: v1 States: 7 Start: 5 AP: 3 ""p2"" ""p1"" ""p3"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 [t] 1 State: 1 {0} [2] 1 State: 2 {0} [0&1&2] 1 [!0&1&2] 2 [0&!1&2] 4 State: 3 [1] 1 [0&!1] 4 State: 4 [1&2] 1 [0&!1&2] 4 State: 5 [0&1] 0 [0&!1] 3 [!0&1] 6 State: 6 [0&1] 1 [!0&1] 2 [0&!1] 4 --END--"
"(p2) | (X(F((!(p0)) & (!(p2)))))","ltl3tela_det","ok",0,0.00754216,3,5,12,1,3,0,0,1,"HOA: v1 States: 3 Start: 1 AP: 2 ""p2"" ""p0"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc complete deterministic terminal --BODY-- State: 0 {0} [t] 0 State: 1 [0] 0 [!0] 2 State: 2 [!0&!1] 0 [0 | 1] 2 --END--"
